frame,video_time_s,object,source,confidence,distance_m,closing_speed_mps,ttc_s,lane_overlap,in_lane,risk,action,incident_image
214,7.136,car,yolo11n,0.5571,56.92,0.0,,0.718,True,SAFE,car AT SAFE DISTANCE,
214,7.136,car,yolo11n,0.4677,20.63,7.433,2.776,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
216,7.203,car,yolo11n,0.82,7.15,0.0,,0.031,False,SAFE,car OUTSIDE VEHICLE LANE,
216,7.203,car,yolo11n,0.7643,21.73,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
216,7.203,car,yolo11n,0.7619,28.6,12.059,2.372,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
216,7.203,car,yolo11n,0.6382,49.07,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
216,7.203,car,yolo11n,0.5968,57.04,0.0,,0.783,True,SAFE,car AT SAFE DISTANCE,
216,7.203,car,yolo11n,0.5675,85.5,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
216,7.203,car,yolo11n,0.5378,52.21,8.932,5.845,1.0,True,SAFE,car AT SAFE DISTANCE,
216,7.203,car,yolo11n,0.4154,21.29,4.52,4.711,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
216,7.203,alligator,best.pt,0.3449,5.05,0.0,,0.617,True,WARNING,SLOW DOWN - alligator AHEAD,
218,7.27,car,yolo11n,0.8632,7.46,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
218,7.27,car,yolo11n,0.7565,21.6,0.368,58.691,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
218,7.27,car,yolo11n,0.7552,28.18,10.324,2.729,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
218,7.27,car,yolo11n,0.6502,48.86,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
218,7.27,car,yolo11n,0.6282,56.25,0.0,,0.818,True,SAFE,car AT SAFE DISTANCE,
218,7.27,car,yolo11n,0.5776,87.07,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
218,7.27,car,yolo11n,0.5643,52.31,9.382,5.576,1.0,True,SAFE,car AT SAFE DISTANCE,
218,7.27,alligator,best.pt,0.3929,4.95,0.0,,0.604,True,WARNING,SLOW DOWN - alligator AHEAD,
220,7.336,car,yolo11n,0.8801,7.85,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
220,7.336,car,yolo11n,0.7895,21.52,0.586,36.716,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
220,7.336,car,yolo11n,0.7123,27.9,8.675,3.216,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
220,7.336,car,yolo11n,0.65,49.4,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
220,7.336,car,yolo11n,0.6228,53.17,4.412,12.05,1.0,True,SAFE,car AT SAFE DISTANCE,
220,7.336,car,yolo11n,0.6227,56.61,0.0,,0.826,True,SAFE,car AT SAFE DISTANCE,
220,7.336,car,yolo11n,0.5763,88.1,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
220,7.336,car,yolo11n,0.5475,20.32,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
220,7.336,alligator,best.pt,0.3761,4.8,0.2,24.01,0.596,True,WARNING,SLOW DOWN - alligator AHEAD,
222,7.403,car,yolo11n,0.8593,8.23,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
222,7.403,car,yolo11n,0.8215,21.59,0.763,28.284,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
222,7.403,car,yolo11n,0.7222,20.44,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
222,7.403,car,yolo11n,0.718,27.52,7.497,3.671,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
222,7.403,car,yolo11n,0.6378,50.48,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
222,7.403,car,yolo11n,0.6245,55.97,3.706,15.104,0.864,True,SAFE,car AT SAFE DISTANCE,
222,7.403,car,yolo11n,0.5493,88.76,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
222,7.403,car,yolo11n,0.5217,53.74,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
224,7.47,car,yolo11n,0.86,8.66,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
224,7.47,car,yolo11n,0.829,21.63,1.063,20.344,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
224,7.47,car,yolo11n,0.7032,20.52,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
224,7.47,car,yolo11n,0.6876,27.27,6.255,4.36,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
224,7.47,car,yolo11n,0.6697,51.19,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
224,7.47,car,yolo11n,0.63,56.42,4.477,12.603,0.87,True,SAFE,car AT SAFE DISTANCE,
224,7.47,car,yolo11n,0.5905,89.2,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
224,7.47,car,yolo11n,0.5535,54.1,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
226,7.536,car,yolo11n,0.8941,9.13,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
226,7.536,car,yolo11n,0.7923,21.66,0.814,26.611,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
226,7.536,car,yolo11n,0.7642,20.57,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
226,7.536,car,yolo11n,0.6595,27.31,4.52,6.043,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
226,7.536,car,yolo11n,0.654,52.45,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
226,7.536,car,yolo11n,0.5551,56.72,2.892,19.615,0.909,True,SAFE,car AT SAFE DISTANCE,
226,7.536,car,yolo11n,0.5343,91.9,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
226,7.536,car,yolo11n,0.5281,54.34,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
226,7.536,car,yolo11n,0.4449,18.81,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
228,7.603,car,yolo11n,0.878,9.64,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
228,7.603,car,yolo11n,0.7756,21.68,0.535,40.486,0.002,False,SAFE,car OUTSIDE VEHICLE LANE,
228,7.603,car,yolo11n,0.7545,20.48,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
228,7.603,car,yolo11n,0.6693,53.26,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
228,7.603,car,yolo11n,0.6352,27.34,3.406,8.028,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
228,7.603,car,yolo11n,0.551,56.91,0.0,,0.909,True,SAFE,car AT SAFE DISTANCE,
228,7.603,car,yolo11n,0.4986,54.49,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
228,7.603,car,yolo11n,0.4032,96.48,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
228,7.603,car,yolo11n,0.3519,18.81,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
228,7.603,alligator,best.pt,0.3117,4.67,0.292,16.018,0.585,True,WARNING,SLOW DOWN - alligator AHEAD,
230,7.67,car,yolo11n,0.8906,10.2,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
230,7.67,car,yolo11n,0.7854,20.42,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
230,7.67,car,yolo11n,0.7674,21.7,0.0,,0.029,False,SAFE,car OUTSIDE VEHICLE LANE,
230,7.67,car,yolo11n,0.6498,54.67,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
230,7.67,car,yolo11n,0.6135,27.57,2.206,12.497,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
230,7.67,car,yolo11n,0.4813,57.04,0.0,,0.913,True,SAFE,car AT SAFE DISTANCE,
230,7.67,car,yolo11n,0.4776,18.81,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
230,7.67,car,yolo11n,0.4432,54.59,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
230,7.67,alligator,best.pt,0.3391,4.56,0.6,7.603,0.579,True,WARNING,SLOW DOWN - alligator AHEAD,
232,7.737,car,yolo11n,0.862,10.79,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
232,7.737,car,yolo11n,0.7613,21.58,0.0,,0.062,False,SAFE,car OUTSIDE VEHICLE LANE,
232,7.737,car,yolo11n,0.7477,20.17,0.375,53.809,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
232,7.737,car,yolo11n,0.6104,56.53,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
232,7.737,car,yolo11n,0.4342,57.12,0.0,,0.945,True,SAFE,car AT SAFE DISTANCE,
232,7.737,car,yolo11n,0.4105,54.66,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
232,7.737,alligator,best.pt,0.3524,4.43,0.773,5.733,0.568,True,WARNING,SLOW DOWN - alligator AHEAD,
232,7.737,car,yolo11n,0.3315,27.51,1.435,19.169,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
232,7.737,car,yolo11n,0.3183,19.01,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
234,7.803,car,yolo11n,0.8388,11.34,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
234,7.803,car,yolo11n,0.7942,19.89,0.921,21.595,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
234,7.803,car,yolo11n,0.7694,21.9,0.0,,0.096,False,SAFE,car OUTSIDE VEHICLE LANE,
234,7.803,car,yolo11n,0.5502,58.8,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
234,7.803,car,yolo11n,0.4433,54.7,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
234,7.803,car,yolo11n,0.4426,57.17,0.0,,0.945,True,SAFE,car AT SAFE DISTANCE,
234,7.803,car,yolo11n,0.3856,96.64,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
236,7.87,car,yolo11n,0.8503,12.99,2.443,5.317,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
236,7.87,car,yolo11n,0.7534,22.4,0.0,,0.119,False,SAFE,car OUTSIDE VEHICLE LANE,
236,7.87,car,yolo11n,0.7211,19.82,1.328,14.925,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
236,7.87,car,yolo11n,0.5083,59.22,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
236,7.87,car,yolo11n,0.4701,56.33,0.0,,0.948,True,SAFE,car AT SAFE DISTANCE,
236,7.87,car,yolo11n,0.4415,19.09,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
236,7.87,car,yolo11n,0.4313,56.56,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
238,7.937,car,yolo11n,0.8625,13.34,2.223,6.0,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
238,7.937,car,yolo11n,0.7749,22.73,0.0,,0.174,False,SAFE,car OUTSIDE VEHICLE LANE,
238,7.937,car,yolo11n,0.6875,20.0,1.114,17.956,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
238,7.937,car,yolo11n,0.5399,18.89,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
238,7.937,car,yolo11n,0.4827,58.54,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
238,7.937,car,yolo11n,0.4176,57.76,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
238,7.937,car,yolo11n,0.4155,54.99,3.063,17.953,0.948,True,SAFE,car AT SAFE DISTANCE,
240,8.003,car,yolo11n,0.8764,13.92,1.92,7.25,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
240,8.003,car,yolo11n,0.8085,20.11,0.985,20.41,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
240,8.003,car,yolo11n,0.7646,22.94,0.0,,0.228,True,SAFE,car AT SAFE DISTANCE,
240,8.003,car,yolo11n,0.5433,18.67,3.149,5.929,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
240,8.003,car,yolo11n,0.4181,51.5,11.181,4.606,0.936,True,CAUTION,CAUTION - car IN VEHICLE LANE,
240,8.003,car,yolo11n,0.4098,58.54,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
240,8.003,car,yolo11n,0.3772,58.09,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
242,8.07,car,yolo11n,0.851,14.78,1.52,9.726,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
242,8.07,car,yolo11n,0.685,20.07,0.878,22.853,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
242,8.07,car,yolo11n,0.6689,22.93,0.0,,0.283,True,SAFE,car AT SAFE DISTANCE,
242,8.07,car,yolo11n,0.5452,18.35,3.698,4.962,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
242,8.07,car,yolo11n,0.3963,57.8,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
242,8.07,car,yolo11n,0.3934,59.05,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
244,8.137,car,yolo11n,0.8249,15.9,1.038,15.322,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
244,8.137,car,yolo11n,0.7294,19.94,1.028,19.394,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
244,8.137,car,yolo11n,0.6017,22.92,0.0,,0.344,True,SAFE,car AT SAFE DISTANCE,
244,8.137,car,yolo11n,0.536,26.53,1.712,15.498,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
244,8.137,car,yolo11n,0.3992,57.62,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
244,8.137,car,yolo11n,0.3908,59.39,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
244,8.137,car,yolo11n,0.308,18.05,3.898,4.63,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
246,8.203,car,yolo11n,0.9029,17.23,0.272,63.286,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
246,8.203,car,yolo11n,0.7381,19.74,0.921,21.432,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
246,8.203,car,yolo11n,0.572,25.41,2.636,9.638,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
246,8.203,car,yolo11n,0.5256,23.06,0.0,,0.381,True,SAFE,car AT SAFE DISTANCE,
246,8.203,car,yolo11n,0.4214,57.5,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
246,8.203,car,yolo11n,0.3926,59.6,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
248,8.27,car,yolo11n,0.8718,18.8,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
248,8.27,car,yolo11n,0.7377,19.62,0.578,33.925,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
248,8.27,car,yolo11n,0.6726,24.68,3.236,7.626,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
248,8.27,car,yolo11n,0.5059,23.01,0.0,,0.446,True,SAFE,car AT SAFE DISTANCE,
248,8.27,car,yolo11n,0.3779,59.74,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
248,8.27,car,yolo11n,0.3359,55.75,6.533,8.534,1.0,True,SAFE,car AT SAFE DISTANCE,
250,8.337,car,yolo11n,0.8189,20.54,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
250,8.337,car,yolo11n,0.8163,24.21,3.873,6.25,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
250,8.337,car,yolo11n,0.7155,19.64,0.386,50.94,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
250,8.337,car,yolo11n,0.5905,23.12,0.0,,0.533,True,SAFE,car AT SAFE DISTANCE,
250,8.337,car,yolo11n,0.5596,18.42,1.435,12.835,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
250,8.337,car,yolo11n,0.3878,59.83,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
250,8.337,car,yolo11n,0.3077,54.61,9.874,5.53,1.0,True,SAFE,car AT SAFE DISTANCE,
252,8.404,car,yolo11n,0.8429,22.73,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
252,8.404,car,yolo11n,0.8351,23.9,4.298,5.56,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
252,8.404,car,yolo11n,0.7459,19.77,0.493,40.13,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
252,8.404,car,yolo11n,0.5862,18.97,0.225,84.346,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
252,8.404,car,yolo11n,0.5619,23.2,0.0,,0.607,True,SAFE,car AT SAFE DISTANCE,
252,8.404,car,yolo11n,0.4284,59.89,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
252,8.404,car,yolo11n,0.382,19.69,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
254,8.47,car,yolo11n,0.8561,17.87,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
254,8.47,car,yolo11n,0.7929,23.7,4.835,4.901,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
254,8.47,car,yolo11n,0.71,19.53,1.242,15.72,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
254,8.47,car,yolo11n,0.6102,23.56,0.0,,0.675,True,SAFE,car AT SAFE DISTANCE,
254,8.47,car,yolo11n,0.4923,19.33,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
254,8.47,car,yolo11n,0.4144,59.93,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
256,8.537,car,yolo11n,0.8276,23.53,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
256,8.537,car,yolo11n,0.7928,23.73,4.723,5.024,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
256,8.537,car,yolo11n,0.7546,19.38,1.478,13.113,0.002,False,SAFE,car OUTSIDE VEHICLE LANE,
256,8.537,car,yolo11n,0.6626,23.48,0.0,,0.774,True,SAFE,car AT SAFE DISTANCE,
256,8.537,car,yolo11n,0.5277,19.46,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
256,8.537,car,yolo11n,0.4027,59.95,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
258,8.604,car,yolo11n,0.8144,23.59,6.297,3.746,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
258,8.604,car,yolo11n,0.7894,74.12,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
258,8.604,car,yolo11n,0.7775,19.38,1.199,16.157,0.029,False,SAFE,car OUTSIDE VEHICLE LANE,
258,8.604,car,yolo11n,0.6926,23.43,0.0,,0.848,True,SAFE,car AT SAFE DISTANCE,
258,8.604,car,yolo11n,0.6359,19.65,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
258,8.604,car,yolo11n,0.4624,61.02,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
260,8.67,car,yolo11n,0.851,23.35,4.412,5.292,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
260,8.67,car,yolo11n,0.7448,84.0,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
260,8.67,car,yolo11n,0.7426,114.55,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
260,8.67,car,yolo11n,0.7338,19.49,0.535,36.397,0.111,False,SAFE,car OUTSIDE VEHICLE LANE,
260,8.67,car,yolo11n,0.6686,19.66,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
260,8.67,car,yolo11n,0.6255,23.55,0.0,,0.922,True,SAFE,car AT SAFE DISTANCE,
260,8.67,car,yolo11n,0.5105,61.71,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
260,8.67,car,yolo11n,0.3856,51.25,9.937,5.158,1.0,True,SAFE,car AT SAFE DISTANCE,
260,8.67,alligator,best.pt,0.3092,4.6,0.277,16.618,0.574,True,WARNING,SLOW DOWN - alligator AHEAD,
262,8.737,car,yolo11n,0.8454,23.05,3.491,6.602,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
262,8.737,car,yolo11n,0.776,111.21,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
262,8.737,car,yolo11n,0.6699,19.67,0.0,,0.159,False,SAFE,car OUTSIDE VEHICLE LANE,
262,8.737,car,yolo11n,0.6473,23.62,0.0,,0.964,True,SAFE,car AT SAFE DISTANCE,
262,8.737,car,yolo11n,0.6294,19.67,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
262,8.737,car,yolo11n,0.5682,91.35,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
262,8.737,car,yolo11n,0.4639,58.49,2.677,21.845,1.0,True,SAFE,car AT SAFE DISTANCE,
262,8.737,alligator,best.pt,0.336,4.76,0.189,25.178,0.587,True,WARNING,SLOW DOWN - alligator AHEAD,
264,8.804,car,yolo11n,0.8484,22.59,3.47,6.51,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
264,8.804,car,yolo11n,0.793,106.21,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
264,8.804,car,yolo11n,0.6803,23.52,0.0,,0.99,True,SAFE,car AT SAFE DISTANCE,
264,8.804,car,yolo11n,0.6776,19.78,0.0,,0.257,True,SAFE,car AT SAFE DISTANCE,
264,8.804,car,yolo11n,0.6659,19.68,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
264,8.804,car,yolo11n,0.4578,56.39,7.368,7.653,1.0,True,SAFE,car AT SAFE DISTANCE,
264,8.804,alligator,best.pt,0.3014,4.84,0.0,,0.589,True,WARNING,SLOW DOWN - alligator AHEAD,
266,8.87,car,yolo11n,0.833,22.42,3.17,7.072,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
266,8.87,car,yolo11n,0.6814,19.86,0.0,,0.286,True,SAFE,car AT SAFE DISTANCE,
266,8.87,car,yolo11n,0.6728,23.45,0.0,,0.994,True,SAFE,car AT SAFE DISTANCE,
266,8.87,car,yolo11n,0.6492,19.57,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
266,8.87,car,yolo11n,0.4246,55.03,10.41,5.286,1.0,True,SAFE,car AT SAFE DISTANCE,
268,8.937,car,yolo11n,0.8386,22.05,3.534,6.239,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
268,8.937,car,yolo11n,0.6787,23.26,0.643,36.197,1.0,True,SAFE,car AT SAFE DISTANCE,
268,8.937,car,yolo11n,0.6693,21.36,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
268,8.937,car,yolo11n,0.6383,19.31,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
268,8.937,car,yolo11n,0.5303,20.26,0.0,,0.339,True,SAFE,car AT SAFE DISTANCE,
268,8.937,car,yolo11n,0.5014,54.14,12.402,4.365,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
268,8.937,alligator,best.pt,0.3671,4.92,0.0,,0.59,True,WARNING,SLOW DOWN - alligator AHEAD,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f268_WARNING_alligator.jpg
270,9.004,car,yolo11n,0.871,18.26,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
270,9.004,car,yolo11n,0.8499,21.81,4.113,5.303,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
270,9.004,car,yolo11n,0.6759,19.03,0.921,20.661,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
270,9.004,car,yolo11n,0.6183,23.14,0.728,31.774,1.0,True,SAFE,car AT SAFE DISTANCE,
270,9.004,car,yolo11n,0.5406,53.57,13.666,3.92,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
270,9.004,car,yolo11n,0.4143,20.28,0.0,,0.471,True,SAFE,car AT SAFE DISTANCE,
270,9.004,alligator,best.pt,0.3747,4.94,0.0,,0.599,True,WARNING,SLOW DOWN - alligator AHEAD,
272,9.07,car,yolo11n,0.8781,17.83,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
272,9.07,car,yolo11n,0.8542,21.65,4.155,5.21,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
272,9.07,car,yolo11n,0.6567,18.86,1.692,11.146,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
272,9.07,car,yolo11n,0.6362,19.67,0.0,,0.634,True,SAFE,car AT SAFE DISTANCE,
272,9.07,car,yolo11n,0.5567,52.46,18.335,2.861,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f272_WARNING_car.jpg
272,9.07,alligator,best.pt,0.4007,5.0,0.0,,0.601,True,WARNING,SLOW DOWN - alligator AHEAD,
272,9.07,car,yolo11n,0.4002,23.21,0.471,49.254,1.0,True,SAFE,car AT SAFE DISTANCE,
272,9.07,car,yolo11n,0.3937,21.0,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
274,9.137,car,yolo11n,0.8852,17.17,8.172,2.101,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
274,9.137,car,yolo11n,0.8589,21.55,3.856,5.589,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
274,9.137,car,yolo11n,0.7463,18.65,2.163,8.621,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
274,9.137,car,yolo11n,0.592,19.17,0.685,27.968,0.725,True,SAFE,car AT SAFE DISTANCE,
274,9.137,car,yolo11n,0.5695,51.74,21.355,2.423,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
274,9.137,car,yolo11n,0.509,21.0,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
274,9.137,alligator,best.pt,0.402,4.98,0.0,,0.587,True,WARNING,SLOW DOWN - alligator AHEAD,
274,9.137,car,yolo11n,0.3135,23.56,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
276,9.204,car,yolo11n,0.88,16.41,9.246,1.775,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
276,9.204,car,yolo11n,0.8599,21.48,3.363,6.387,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
276,9.204,car,yolo11n,0.7698,18.51,2.485,7.45,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
276,9.204,car,yolo11n,0.714,18.85,1.756,10.732,0.879,True,SAFE,car AT SAFE DISTANCE,
276,9.204,car,yolo11n,0.6315,51.27,15.465,3.315,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
276,9.204,car,yolo11n,0.474,20.88,0.9,23.21,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
276,9.204,alligator,best.pt,0.3726,5.01,0.0,,0.592,True,WARNING,SLOW DOWN - alligator AHEAD,
278,9.271,car,yolo11n,0.8852,15.62,9.896,1.578,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
278,9.271,car,yolo11n,0.8626,21.31,2.742,7.773,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
278,9.271,car,yolo11n,0.7018,18.84,2.013,9.357,0.968,True,SAFE,car AT SAFE DISTANCE,
278,9.271,car,yolo11n,0.6872,18.62,2.27,8.201,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
278,9.271,car,yolo11n,0.611,50.97,11.609,4.39,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
278,9.271,car,yolo11n,0.5671,20.92,0.4,52.322,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
